record_type,sample_id,kind,method,artifact,passed,path,differences_count,kind_of_difference,baseline,revision
METHOD_PAIR,controlled-v1/split_merge_shared_targets/08,controlled,NO_CROSS_TARGET_COUPLING,METHOD_RESULTS,True,,0,,,
METHOD_PAIR,controlled-v1/split_merge_shared_targets/08,controlled,NO_PROTOCOL_CONTINUATION,METHOD_RESULTS,True,,0,,,
METHOD_PAIR,controlled-v1/split_merge_shared_targets/08,controlled,BALANCE_INFORMATION_REMOVED,METHOD_RESULTS,True,,0,,,
METHOD_PAIR,controlled-v1/split_merge_shared_targets/09,controlled,FULL_INTERVAL,METHOD_RESULTS,True,,0,,,
METHOD_PAIR,controlled-v1/split_merge_shared_targets/09,controlled,BOUNDED_REACHABILITY,METHOD_RESULTS,True,,0,,,
METHOD_PAIR,controlled-v1/split_merge_shared_targets/09,controlled,POISON,METHOD_RESULTS,True,,0,,,
METHOD_PAIR,controlled-v1/split_merge_shared_targets/09,controlled,HAIRCUT,METHOD_RESULTS,True,,0,,,
METHOD_PAIR,controlled-v1/split_merge_shared_targets/09,controlled,NO_CROSS_TARGET_COUPLING,METHOD_RESULTS,True,,0,,,
METHOD_PAIR,controlled-v1/split_merge_shared_targets/09,controlled,NO_PROTOCOL_CONTINUATION,METHOD_RESULTS,True,,0,,,
METHOD_PAIR,controlled-v1/split_merge_shared_targets/09,controlled,BALANCE_INFORMATION_REMOVED,METHOD_RESULTS,True,,0,,,
METHOD_PAIR,harmony_high_branch,real,FULL_INTERVAL,METHOD_RESULTS,True,,0,,,
METHOD_PAIR,harmony_high_branch,real,BOUNDED_REACHABILITY,METHOD_RESULTS,True,,0,,,
METHOD_PAIR,harmony_high_branch,real,POISON,METHOD_RESULTS,True,,0,,,
METHOD_PAIR,harmony_high_branch,real,HAIRCUT,METHOD_RESULTS,True,,0,,,
METHOD_PAIR,harmony_high_branch,real,NO_CROSS_TARGET_COUPLING,METHOD_RESULTS,True,,0,,,
METHOD_PAIR,harmony_high_branch,real,NO_PROTOCOL_CONTINUATION,METHOD_RESULTS,True,,0,,,
METHOD_PAIR,harmony_high_branch,real,BALANCE_INFORMATION_REMOVED,METHOD_RESULTS,True,,0,,,
AUXILIARY_PAIR,atomic_simple_transfer,real,*,EVALUATION,True,,0,,,
AUXILIARY_PAIR,atomic_simple_transfer,real,*,ABLATIONS,True,,0,,,
AUXILIARY_PAIR,controlled-v1/canonical_weth_1to1/00,controlled,*,EVALUATION,True,,0,,,
AUXILIARY_PAIR,controlled-v1/canonical_weth_1to1/00,controlled,*,ABLATIONS,True,,0,,,
AUXILIARY_PAIR,controlled-v1/canonical_weth_1to1/01,controlled,*,EVALUATION,True,,0,,,
AUXILIARY_PAIR,controlled-v1/canonical_weth_1to1/01,controlled,*,ABLATIONS,True,,0,,,
AUXILIARY_PAIR,controlled-v1/canonical_weth_1to1/02,controlled,*,EVALUATION,True,,0,,,
AUXILIARY_PAIR,controlled-v1/canonical_weth_1to1/02,controlled,*,ABLATIONS,True,,0,,,
AUXILIARY_PAIR,controlled-v1/canonical_weth_1to1/03,controlled,*,EVALUATION,True,,0,,,
AUXILIARY_PAIR,controlled-v1/canonical_weth_1to1/03,controlled,*,ABLATIONS,True,,0,,,
AUXILIARY_PAIR,controlled-v1/canonical_weth_1to1/04,controlled,*,EVALUATION,True,,0,,,
AUXILIARY_PAIR,controlled-v1/canonical_weth_1to1/04,controlled,*,ABLATIONS,True,,0,,,
AUXILIARY_PAIR,controlled-v1/canonical_weth_1to1/05,controlled,*,EVALUATION,True,,0,,,
AUXILIARY_PAIR,controlled-v1/canonical_weth_1to1/05,controlled,*,ABLATIONS,True,,0,,,
AUXILIARY_PAIR,controlled-v1/canonical_weth_1to1/06,controlled,*,EVALUATION,True,,0,,,
AUXILIARY_PAIR,controlled-v1/canonical_weth_1to1/06,controlled,*,ABLATIONS,True,,0,,,
AUXILIARY_PAIR,controlled-v1/canonical_weth_1to1/07,controlled,*,EVALUATION,True,,0,,,
AUXILIARY_PAIR,controlled-v1/canonical_weth_1to1/07,controlled,*,ABLATIONS,True,,0,,,
AUXILIARY_PAIR,controlled-v1/canonical_weth_1to1/08,controlled,*,EVALUATION,True,,0,,,
AUXILIARY_PAIR,controlled-v1/canonical_weth_1to1/08,controlled,*,ABLATIONS,True,,0,,,
AUXILIARY_PAIR,controlled-v1/canonical_weth_1to1/09,controlled,*,EVALUATION,True,,0,,,
AUXILIARY_PAIR,controlled-v1/canonical_weth_1to1/09,controlled,*,ABLATIONS,True,,0,,,
AUXILIARY_PAIR,controlled-v1/gas_background_and_anchors/00,controlled,*,EVALUATION,True,,0,,,
AUXILIARY_PAIR,controlled-v1/gas_background_and_anchors/00,controlled,*,ABLATIONS,True,,0,,,
AUXILIARY_PAIR,controlled-v1/gas_background_and_anchors/01,controlled,*,EVALUATION,True,,0,,,
AUXILIARY_PAIR,controlled-v1/gas_background_and_anchors/01,controlled,*,ABLATIONS,True,,0,,,
AUXILIARY_PAIR,controlled-v1/gas_background_and_anchors/02,controlled,*,EVALUATION,True,,0,,,
AUXILIARY_PAIR,controlled-v1/gas_background_and_anchors/02,controlled,*,ABLATIONS,True,,0,,,
AUXILIARY_PAIR,controlled-v1/gas_background_and_anchors/03,controlled,*,EVALUATION,True,,0,,,
AUXILIARY_PAIR,controlled-v1/gas_background_and_anchors/03,controlled,*,ABLATIONS,True,,0,,,
AUXILIARY_PAIR,controlled-v1/gas_background_and_anchors/04,controlled,*,EVALUATION,True,,0,,,
AUXILIARY_PAIR,controlled-v1/gas_background_and_anchors/04,controlled,*,ABLATIONS,True,,0,,,
AUXILIARY_PAIR,controlled-v1/gas_background_and_anchors/05,controlled,*,EVALUATION,True,,0,,,
AUXILIARY_PAIR,controlled-v1/gas_background_and_anchors/05,controlled,*,ABLATIONS,True,,0,,,
AUXILIARY_PAIR,controlled-v1/gas_background_and_anchors/06,controlled,*,EVALUATION,True,,0,,,
AUXILIARY_PAIR,controlled-v1/gas_background_and_anchors/06,controlled,*,ABLATIONS,True,,0,,,
AUXILIARY_PAIR,controlled-v1/gas_background_and_anchors/07,controlled,*,EVALUATION,True,,0,,,
AUXILIARY_PAIR,controlled-v1/gas_background_and_anchors/07,controlled,*,ABLATIONS,True,,0,,,
AUXILIARY_PAIR,controlled-v1/gas_background_and_anchors/08,controlled,*,EVALUATION,True,,0,,,
AUXILIARY_PAIR,controlled-v1/gas_background_and_anchors/08,controlled,*,ABLATIONS,True,,0,,,
AUXILIARY_PAIR,controlled-v1/gas_background_and_anchors/09,controlled,*,EVALUATION,True,,0,,,
AUXILIARY_PAIR,controlled-v1/gas_background_and_anchors/09,controlled,*,ABLATIONS,True,,0,,,
AUXILIARY_PAIR,controlled-v1/missing_information_and_boundary_controls/00,controlled,*,EVALUATION,True,,0,,,
AUXILIARY_PAIR,controlled-v1/missing_information_and_boundary_controls/00,controlled,*,ABLATIONS,True,,0,,,
AUXILIARY_PAIR,controlled-v1/missing_information_and_boundary_controls/01,controlled,*,EVALUATION,True,,0,,,
AUXILIARY_PAIR,controlled-v1/missing_information_and_boundary_controls/01,controlled,*,ABLATIONS,True,,0,,,
AUXILIARY_PAIR,controlled-v1/missing_information_and_boundary_controls/02,controlled,*,EVALUATION,True,,0,,,
AUXILIARY_PAIR,controlled-v1/missing_information_and_boundary_controls/02,controlled,*,ABLATIONS,True,,0,,,
AUXILIARY_PAIR,controlled-v1/missing_information_and_boundary_controls/03,controlled,*,EVALUATION,True,,0,,,
AUXILIARY_PAIR,controlled-v1/missing_information_and_boundary_controls/03,controlled,*,ABLATIONS,True,,0,,,
AUXILIARY_PAIR,controlled-v1/missing_information_and_boundary_controls/04,controlled,*,EVALUATION,True,,0,,,
AUXILIARY_PAIR,controlled-v1/missing_information_and_boundary_controls/04,controlled,*,ABLATIONS,True,,0,,,
AUXILIARY_PAIR,controlled-v1/missing_information_and_boundary_controls/05,controlled,*,EVALUATION,True,,0,,,
AUXILIARY_PAIR,controlled-v1/missing_information_and_boundary_controls/05,controlled,*,ABLATIONS,True,,0,,,
AUXILIARY_PAIR,controlled-v1/missing_information_and_boundary_controls/06,controlled,*,EVALUATION,True,,0,,,
AUXILIARY_PAIR,controlled-v1/missing_information_and_boundary_controls/06,controlled,*,ABLATIONS,True,,0,,,
AUXILIARY_PAIR,controlled-v1/missing_information_and_boundary_controls/07,controlled,*,EVALUATION,True,,0,,,
AUXILIARY_PAIR,controlled-v1/missing_information_and_boundary_controls/07,controlled,*,ABLATIONS,True,,0,,,
AUXILIARY_PAIR,controlled-v1/missing_information_and_boundary_controls/08,controlled,*,EVALUATION,True,,0,,,
AUXILIARY_PAIR,controlled-v1/missing_information_and_boundary_controls/08,controlled,*,ABLATIONS,True,,0,,,
AUXILIARY_PAIR,controlled-v1/missing_information_and_boundary_controls/09,controlled,*,EVALUATION,True,,0,,,
AUXILIARY_PAIR,controlled-v1/missing_information_and_boundary_controls/09,controlled,*,ABLATIONS,True,,0,,,
AUXILIARY_PAIR,controlled-v1/normal_mixing/00,controlled,*,EVALUATION,True,,0,,,
AUXILIARY_PAIR,controlled-v1/normal_mixing/00,controlled,*,ABLATIONS,True,,0,,,
AUXILIARY_PAIR,controlled-v1/normal_mixing/01,controlled,*,EVALUATION,True,,0,,,
AUXILIARY_PAIR,controlled-v1/normal_mixing/01,controlled,*,ABLATIONS,True,,0,,,
AUXILIARY_PAIR,controlled-v1/normal_mixing/02,controlled,*,EVALUATION,True,,0,,,
AUXILIARY_PAIR,controlled-v1/normal_mixing/02,controlled,*,ABLATIONS,True,,0,,,
AUXILIARY_PAIR,controlled-v1/normal_mixing/03,controlled,*,EVALUATION,True,,0,,,
AUXILIARY_PAIR,controlled-v1/normal_mixing/03,controlled,*,ABLATIONS,True,,0,,,
AUXILIARY_PAIR,controlled-v1/normal_mixing/04,controlled,*,EVALUATION,True,,0,,,
AUXILIARY_PAIR,controlled-v1/normal_mixing/04,controlled,*,ABLATIONS,True,,0,,,
AUXILIARY_PAIR,controlled-v1/normal_mixing/05,controlled,*,EVALUATION,True,,0,,,
AUXILIARY_PAIR,controlled-v1/normal_mixing/05,controlled,*,ABLATIONS,True,,0,,,
AUXILIARY_PAIR,controlled-v1/normal_mixing/06,controlled,*,EVALUATION,True,,0,,,
AUXILIARY_PAIR,controlled-v1/normal_mixing/06,controlled,*,ABLATIONS,True,,0,,,
AUXILIARY_PAIR,controlled-v1/normal_mixing/07,controlled,*,EVALUATION,True,,0,,,
AUXILIARY_PAIR,controlled-v1/normal_mixing/07,controlled,*,ABLATIONS,True,,0,,,
AUXILIARY_PAIR,controlled-v1/normal_mixing/08,controlled,*,EVALUATION,True,,0,,,
AUXILIARY_PAIR,controlled-v1/normal_mixing/08,controlled,*,ABLATIONS,True,,0,,,
AUXILIARY_PAIR,controlled-v1/normal_mixing/09,controlled,*,EVALUATION,True,,0,,,
AUXILIARY_PAIR,controlled-v1/normal_mixing/09,controlled,*,ABLATIONS,True,,0,,,
AUXILIARY_PAIR,controlled-v1/repeated_entries_timed_returns/00,controlled,*,EVALUATION,True,,0,,,
AUXILIARY_PAIR,controlled-v1/repeated_entries_timed_returns/00,controlled,*,ABLATIONS,True,,0,,,
AUXILIARY_PAIR,controlled-v1/repeated_entries_timed_returns/01,controlled,*,EVALUATION,True,,0,,,
AUXILIARY_PAIR,controlled-v1/repeated_entries_timed_returns/01,controlled,*,ABLATIONS,True,,0,,,
AUXILIARY_PAIR,controlled-v1/repeated_entries_timed_returns/02,controlled,*,EVALUATION,True,,0,,,
AUXILIARY_PAIR,controlled-v1/repeated_entries_timed_returns/02,controlled,*,ABLATIONS,True,,0,,,
AUXILIARY_PAIR,controlled-v1/repeated_entries_timed_returns/03,controlled,*,EVALUATION,True,,0,,,
AUXILIARY_PAIR,controlled-v1/repeated_entries_timed_returns/03,controlled,*,ABLATIONS,True,,0,,,
AUXILIARY_PAIR,controlled-v1/repeated_entries_timed_returns/04,controlled,*,EVALUATION,True,,0,,,
AUXILIARY_PAIR,controlled-v1/repeated_entries_timed_returns/04,controlled,*,ABLATIONS,True,,0,,,
AUXILIARY_PAIR,controlled-v1/repeated_entries_timed_returns/05,controlled,*,EVALUATION,True,,0,,,
AUXILIARY_PAIR,controlled-v1/repeated_entries_timed_returns/05,controlled,*,ABLATIONS,True,,0,,,
AUXILIARY_PAIR,controlled-v1/repeated_entries_timed_returns/06,controlled,*,EVALUATION,True,,0,,,
AUXILIARY_PAIR,controlled-v1/repeated_entries_timed_returns/06,controlled,*,ABLATIONS,True,,0,,,
AUXILIARY_PAIR,controlled-v1/repeated_entries_timed_returns/07,controlled,*,EVALUATION,True,,0,,,
AUXILIARY_PAIR,controlled-v1/repeated_entries_timed_returns/07,controlled,*,ABLATIONS,True,,0,,,
AUXILIARY_PAIR,controlled-v1/repeated_entries_timed_returns/08,controlled,*,EVALUATION,True,,0,,,
AUXILIARY_PAIR,controlled-v1/repeated_entries_timed_returns/08,controlled,*,ABLATIONS,True,,0,,,
AUXILIARY_PAIR,controlled-v1/repeated_entries_timed_returns/09,controlled,*,EVALUATION,True,,0,,,
AUXILIARY_PAIR,controlled-v1/repeated_entries_timed_returns/09,controlled,*,ABLATIONS,True,,0,,,
AUXILIARY_PAIR,controlled-v1/split_merge_shared_targets/00,controlled,*,EVALUATION,True,,0,,,
AUXILIARY_PAIR,controlled-v1/split_merge_shared_targets/00,controlled,*,ABLATIONS,True,,0,,,
AUXILIARY_PAIR,controlled-v1/split_merge_shared_targets/01,controlled,*,EVALUATION,True,,0,,,
AUXILIARY_PAIR,controlled-v1/split_merge_shared_targets/01,controlled,*,ABLATIONS,True,,0,,,
AUXILIARY_PAIR,controlled-v1/split_merge_shared_targets/02,controlled,*,EVALUATION,True,,0,,,
AUXILIARY_PAIR,controlled-v1/split_merge_shared_targets/02,controlled,*,ABLATIONS,True,,0,,,
AUXILIARY_PAIR,controlled-v1/split_merge_shared_targets/03,controlled,*,EVALUATION,True,,0,,,
AUXILIARY_PAIR,controlled-v1/split_merge_shared_targets/03,controlled,*,ABLATIONS,True,,0,,,
AUXILIARY_PAIR,controlled-v1/split_merge_shared_targets/04,controlled,*,EVALUATION,True,,0,,,
AUXILIARY_PAIR,controlled-v1/split_merge_shared_targets/04,controlled,*,ABLATIONS,True,,0,,,
AUXILIARY_PAIR,controlled-v1/split_merge_shared_targets/05,controlled,*,EVALUATION,True,,0,,,
AUXILIARY_PAIR,controlled-v1/split_merge_shared_targets/05,controlled,*,ABLATIONS,True,,0,,,
AUXILIARY_PAIR,controlled-v1/split_merge_shared_targets/06,controlled,*,EVALUATION,True,,0,,,
AUXILIARY_PAIR,controlled-v1/split_merge_shared_targets/06,controlled,*,ABLATIONS,True,,0,,,
AUXILIARY_PAIR,controlled-v1/split_merge_shared_targets/07,controlled,*,EVALUATION,True,,0,,,
AUXILIARY_PAIR,controlled-v1/split_merge_shared_targets/07,controlled,*,ABLATIONS,True,,0,,,
AUXILIARY_PAIR,controlled-v1/split_merge_shared_targets/08,controlled,*,EVALUATION,True,,0,,,
AUXILIARY_PAIR,controlled-v1/split_merge_shared_targets/08,controlled,*,ABLATIONS,True,,0,,,
AUXILIARY_PAIR,controlled-v1/split_merge_shared_targets/09,controlled,*,EVALUATION,True,,0,,,
AUXILIARY_PAIR,controlled-v1/split_merge_shared_targets/09,controlled,*,ABLATIONS,True,,0,,,
AUXILIARY_PAIR,harmony_high_branch,real,*,EVALUATION,True,,0,,,
AUXILIARY_PAIR,harmony_high_branch,real,*,ABLATIONS,True,,0,,,
